0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06061	0.21212	0.21212	0.33333	0.36364	0.40909	0.66667	0.74242	0.75758	0.98485	0.98485	0.98485	1.00000	1.00000	1.00000	1.00000	1.00000	0.92424	0.89394	0.87879	0.68182	0.66667	0.63636	0.40909	0.36364	0.27273	0.18182	0.18182	0.03030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06061	0.21212	0.21212	0.33333	0.36364	0.40909	0.66667	0.74242	0.75758	0.98485	0.98485	0.98485	1.00000	1.00000	1.00000	1.00000	1.00000	0.92424	0.89394	0.87879	0.68182	0.66667	0.63636	0.40909	0.36364	0.27273	0.18182	0.18182	0.03030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10606	0.10606	0.16667	0.71212	0.77273	0.83333	0.86364	0.90909	0.90909	0.98485	0.98485	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.96970	0.96970	0.95455	0.95455	0.92424	0.92424	0.87879	0.77273	0.66667	0.65152	0.06061	0.01515	0.01515	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
0.00000	0.00000	0.00000	0.00000	0.04545	0.04545	0.04545	0.04545	0.30303	0.45455	0.45455	0.53030	0.93939	0.93939	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.89394	0.89394	0.45455	0.28788	0.28788	0.25758	0.03030	0.03030	0.03030	0.03030	0.00000	0.00000	0.00000	
0.00000	0.00000	0.00000	0.00000	0.04545	0.04545	0.22727	0.22727	0.48485	0.90909	0.90909	0.98485	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.98485	0.81818	0.81818	0.27273	0.04545	0.04545	0.03030	0.03030	0.00000	0.00000	0.00000	
0.00000	0.00000	0.00000	0.00000	0.06061	0.06061	0.24242	0.30303	0.62121	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.98485	0.93939	0.93939	0.36364	0.07576	0.06061	0.04545	0.04545	0.00000	0.00000	0.00000	
0.00000	0.00000	0.00000	0.10606	0.40909	0.43939	0.89394	0.92424	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.93939	0.78788	0.74242	0.24242	0.22727	0.00000	0.00000	0.00000	
0.00000	0.00000	0.00000	0.10606	0.40909	0.43939	0.89394	0.92424	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.93939	0.78788	0.74242	0.24242	0.22727	0.00000	0.00000	0.00000	
0.15152	0.15152	0.15152	0.65152	0.87879	0.92424	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.92424	0.81818	0.72727	0.69697	0.43939	0.42424	0.42424	0.27273	0.24242	0.22727	0.22727	0.25758	0.42424	0.46970	0.48485	0.86364	0.87879	0.92424	0.96970	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.95455	0.93939	0.66667	0.62121	0.33333	0.04545	0.04545	
0.15152	0.15152	0.15152	0.69697	0.92424	0.92424	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.96970	0.89394	0.75758	0.66667	0.66667	0.40909	0.40909	0.40909	0.25758	0.22727	0.21212	0.21212	0.24242	0.39394	0.43939	0.43939	0.81818	0.81818	0.86364	0.95455	0.98485	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.95455	0.95455	0.68182	0.63636	0.34848	0.04545	0.04545	
0.34848	0.34848	0.34848	0.83333	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.98485	0.71212	0.62121	0.53030	0.24242	0.12121	0.12121	0.03030	0.03030	0.03030	0.03030	0.00000	0.00000	0.00000	0.03030	0.03030	0.07576	0.07576	0.22727	0.22727	0.34848	0.84848	0.89394	0.93939	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.96970	0.95455	0.63636	0.06061	0.06061	
0.45455	0.45455	0.45455	0.93939	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.98485	0.96970	0.69697	0.51515	0.31818	0.03030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01515	0.01515	0.16667	0.66667	0.87879	0.93939	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.96970	0.95455	0.72727	0.15152	0.15152	
0.74242	0.74242	0.74242	0.95455	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.96970	0.90909	0.36364	0.21212	0.01515	0.01515	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.13636	0.24242	0.45455	0.53030	0.98485	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.98485	0.77273	0.18182	0.18182	
0.77273	0.77273	0.77273	0.95455	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.98485	0.89394	0.84848	0.36364	0.19697	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12121	0.18182	0.39394	0.48485	0.98485	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.78788	0.18182	0.18182	
0.50000	0.50000	0.50000	0.80303	0.96970	0.96970	0.96970	0.96970	0.96970	0.93939	0.93939	0.89394	0.31818	0.27273	0.15152	0.01515	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10606	0.16667	0.37879	0.48485	0.98485	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.83333	0.24242	0.24242	
