0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00575	0.00575	0.00575	0.04598	0.04598	0.04598	0.33333	0.33333	0.33908	0.47701	0.50575	0.79885	0.84483	0.95402	0.95402	0.95402	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.94828	0.85632	0.70690	0.69540	0.69540	0.69540	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00575	0.00575	0.00575	0.04598	0.04598	0.04598	0.33333	0.33333	0.33908	0.47701	0.50575	0.79885	0.84483	0.95402	0.95402	0.95402	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.94828	0.85632	0.70690	0.69540	0.69540	0.69540	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01724	0.01724	0.01724	0.01724	0.05172	0.35057	0.35057	0.39080	0.50575	0.53448	0.81034	0.81034	0.83908	0.89080	0.91379	0.94828	0.94828	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.94828	0.93678	0.93103	0.93103	0.93103	0.93103	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06322	0.06322	0.13218	0.13793	0.16667	0.17241	0.31034	0.69540	0.69540	0.70690	0.83333	0.83908	0.98851	0.98851	0.98851	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.99425	0.99425	0.99425	0.99425	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10920	0.10920	0.10920	0.17241	0.27586	0.60920	0.61494	0.64368	0.64943	0.81034	0.93678	0.93678	0.94828	0.95977	0.96552	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00575	0.00575	0.00575	0.13218	0.13218	0.20115	0.29310	0.39655	0.77011	0.79885	0.79885	0.79885	0.93678	0.97701	0.97701	0.98851	0.98851	0.98851	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
0.03448	0.03448	0.03448	0.03448	0.04023	0.35057	0.35057	0.48276	0.55747	0.55747	0.82759	0.83333	0.89080	0.94828	0.95977	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
0.06322	0.06322	0.06322	0.06322	0.06897	0.41379	0.42529	0.55747	0.63218	0.63218	0.90230	0.90805	0.92529	0.98276	0.99425	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
0.50575	0.50575	0.50575	0.50575	0.54598	0.81609	0.82759	0.94828	0.98276	0.98276	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
0.71839	0.71839	0.71839	0.71839	0.71839	0.96552	0.96552	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
